OBJECTID,YEAR_,FIRE_NAME,CAUSE,GIS_ACRES
39447,2013,HOLCOMB,Campfire,0.94633484
39448,2013,KEENBROOK,Railroad,11.03264046
39449,2013,KEN,Miscellaneous,5.23599386
39450,2013,LITTLE,Miscellaneous,95.79614258
39451,2013,LYTLE,Equipment Use,76.87361908
39452,2013,MOUNTAIN,Miscellaneous,27523.66601563
39453,2013,SIERRA,Miscellaneous,123.38175201
39454,2013,TRAM,Equipment Use,59.22003555
39455,2013,WOOD,Miscellaneous,13.26230431
39456,2013,GREY,Unknown/Unidentified,12.05706978
39457,2013,MILL,Arson,534.26281738
39458,2013,RIVER,Unknown/Unidentified,406.84146118
39459,2013,SPRING,Unknown/Unidentified,13.56808949
39460,2013,FREEMAN,Vehicle,105.29125977
39461,2013,PINNACLES,Vehicle,92.91267395
39462,2013,SYCAMORE,Playing with Fire,14.9656229
39463,2013,TRES PINOS,Equipment Use,353.49411011
39464,2013,BRANCH,Miscellaneous,69.25647736
39465,2013,CEDAR,Escaped Prescribed Burn,68.20665741
39466,2013,CENTERVILLE,Miscellaneous,54.3912468
39467,2013,LONE,Equipment Use,224.99259949
39468,2013,ONION,Escaped Prescribed Burn,27.25247574
39469,2013,PANTHER,Miscellaneous,6896.19824219
39470,2013,SUMMIT,Miscellaneous,268.49038696
39471,2013,SWEDES,Unknown/Unidentified,2462.23950195
39472,2013,ELKHORN,Unknown/Unidentified,71.47371674
39473,2013,KENDON,Unknown/Unidentified,2.4113009
39474,2013,RED ROCK,Unknown/Unidentified,5365.24462891
39475,2013,RIO,Unknown/Unidentified,2.89841628
39476,2013,BACKUS,Miscellaneous,77.83088684
39477,2013,HIGHLINE,Lightning,261.72399902
39478,2013,FALLS,Miscellaneous,1384.32653809
39479,2013,LA POSTA 2,Lightning,13.75034428
39480,2013,LYON,Miscellaneous,263.23171997
39481,2013,PEUTZ,Miscellaneous,139.36105347
39482,2013,VAIL,Miscellaneous,10.54300785
39483,2013,BALTIC,Unknown/Unidentified,14.92882252
39484,2013,HENRY,Unknown/Unidentified,19.82544518
39485,2013,KYBURZ,Miscellaneous,570.86553955
39486,2013,TIGER,Lightning,16.32401085
39487,2013,ENNIS,Vehicle,11.43256283
39488,2013,GEORGE,Unknown/Unidentified,117.75756836
39489,2013,RUTH HILL,Unknown/Unidentified,101.28494263
39490,2013,SALES,Miscellaneous,14.14008522
39491,2013,SIERRA,Equipment Use,45.56087494
39492,2013,WOLF,Vehicle,40.36841202
39493,2013,BROWN,Equipment Use,14.90101337
39494,2013,BUSHNELL,Equipment Use,22.16579056
39495,2013,COOSKIE,Campfire,36.49929047
39496,2013,TELL,Unknown/Unidentified,10.09578991
39497,2013,SALMON COMPLEX,Arson,14785.87597656
39498,2013,Unnamed,Unknown/Unidentified,1.15490723
39499,2013,Unnamed,Unknown/Unidentified,3.55504179
39500,2013,Unnamed,Unknown/Unidentified,17.52762985
39501,2013,Unnamed,Unknown/Unidentified,2.77132058
39502,2013,APPLE,Unknown/Unidentified,0.36790735
39503,2013,BEAR,Unknown/Unidentified,1.81457758
39504,2013,BRANDY,Unknown/Unidentified,2.96333456
39505,2013,CANAL,Unknown/Unidentified,1.38646626
39506,2013,EVANS,Unknown/Unidentified,1.35202181
39507,2013,FARM,Unknown/Unidentified,3.97834969
39508,2013,FARM 2,Unknown/Unidentified,12.72029877
39509,2013,GRAND,Unknown/Unidentified,4345.25976563
39510,2013,HANNING,Unknown/Unidentified,7.02225113
39511,2013,JACKS,Unknown/Unidentified,7.34693861
39512,2013,KEM,Unknown/Unidentified,4.49831724
39513,2013,LOST HILLS,Unknown/Unidentified,7.9135828
39514,2013,PIUTE,Unknown/Unidentified,0.28832427
39515,2013,RANCHO,Smoking,712.04602051
39516,2013,VINE,Unknown/Unidentified,1.99989474
39517,2013,WATER,Unknown/Unidentified,612.62072754
39518,2013,WILLIAMS,Unknown/Unidentified,20.74543762
39519,2013,BOUQUET,Miscellaneous,10.9206419
39520,2013,CANYON,Unknown/Unidentified,12.73037052
39521,2013,CANYON,Miscellaneous,21.94959068
39522,2013,CANYON,Unknown/Unidentified,1.53276229
39523,2013,CASTRO,Equipment Use,0.60892701
39524,2013,CLARITA,Unknown/Unidentified,6.42167473
39525,2013,COLTRANE,Unknown/Unidentified,15.10816383
39526,2013,GABRIEL,Equipment Use,3.93350244
39527,2013,LAKE,Smoking,659.63989258
39528,2013,LOWRIDGE,Unknown/Unidentified,12.89285851
39529,2013,MADISON,Equipment Use,5.66221189
39530,2013,MADRE,Debris,209.50195313
39531,2013,MAGIC,Equipment Use,145.10693359
39532,2013,MARPLE,Smoking,6.54420614
39533,2013,MAY,Unknown/Unidentified,39.12204742
39534,2013,OLD TOPANGA,Unknown/Unidentified,0.0852045
39535,2013,SHOOTING,Equipment Use,10.21500492
39536,2013,VIRGENES,Unknown/Unidentified,3.63302875
39537,2013,LOGAN,Miscellaneous,23.00314903
39538,2013,MURKEN,Lightning,78.94887543
39539,2013,AMIGAS,Playing with Fire,10.29017639
39540,2013,BECKS,Debris,318.59164429
39541,2013,BENNETT,Power Line,0.1311737
39542,2013,BOHAN,Power Line,7.90999269
39543,2013,CANTWELL,Vehicle,132.29019165
39544,2013,CRANE,Unknown/Unidentified,158.94311523
39545,2013,DAM,Unknown/Unidentified,22.64108276
39546,2013,DOUBLE,Vehicle,64.27365875
39547,2013,DUTCHER,Miscellaneous,21.44637871
39548,2013,GADDY,Unknown/Unidentified,17.72634125
39549,2013,HIGHLAND,Unknown/Unidentified,98.82274628
39550,2013,INDIAN,Unknown/Unidentified,35.7730217
39551,2013,LAKESHORE,Unknown/Unidentified,6.73532104
39552,2013,LAKEVILLE,Equipment Use,177.84431458
39553,2013,MCCABE,Unknown/Unidentified,3506.42529297
39554,2013,MOUNT,Equipment Use,35.05122757
39555,2013,OAT,Unknown/Unidentified,0.51354706
39556,2013,PUTAH,Unknown/Unidentified,303.92678833
39557,2013,SILVERADO,Debris,60.21228409
39558,2013,SILVERADO_2,Unknown/Unidentified,187.25532532
39559,2013,SODA,Power Line,14.15715408
39560,2013,SULPHUR,Power Line,19.89160156
39561,2013,SUMMIT,Power Line,2.20039916
39562,2013,YELLOW,Power Line,83.76047516
39563,2013,BRANCH,Miscellaneous,489.52105713
39564,2013,PFEIFFER,Miscellaneous,913.96295166
39565,2013,ROCK,Miscellaneous,50.99356842
39566,2013,TASSAJARA,Campfire,212.46450806000001
39567,2013,WHITE,Campfire,1912.04968262
39568,2013,DELUZ,Unknown/Unidentified,2229.4597168
39569,2013,CREEK,Lightning,10.52909088
39570,2013,DAVIS,Miscellaneous,97.09414673
39571,2013,OKLAHOMA,Lightning,10.79401588
39572,2013,RAIL,Equipment Use,67.92241669
39573,2013,WHITTEMORE,Lightning,51.76893616
39574,2013,FOSTER,Debris,187.42420959
39575,2013,MCGALL,Equipment Use,13.98339748
39576,2013,PRATT,Vehicle,41.20864868
39577,2013,RETECH,Debris,84.23231506
39578,2013,GOLD,Unknown/Unidentified,183.64242554
39579,2013,ROLLING,Vehicle,481.95709229
39580,2013,ANDERSON,Lightning,10.26719284
39581,2013,CROCKETT,Lightning,6.88707256
39582,2013,DAVES,Lightning,225.71490479
39583,2013,HIGH GLADE,Equipment Use,304.92605591
39584,2013,BODEN,Miscellaneous,20.55704498
39585,2013,BORDER,Arson,61.55982208
39586,2013,BORDER2,Unknown/Unidentified,325.2897644
39587,2013,CHARIOT,Unknown/Unidentified,7084.67285156
39588,2013,FELIPE,Escaped Prescribed Burn,2780.29101563
39589,2013,GENERAL,Miscellaneous,1270.8659668
39590,2013,MORENA,Unknown/Unidentified,1.43416238
39591,2013,OTAY,Unknown/Unidentified,164.20629883
39592,2013,RED,Lightning,12.95418262
39593,2013,VALLEY 2,Unknown/Unidentified,58.8449707
39594,2013,BEALE AFB BEALE,Unknown/Unidentified,109.29485321
39595,2013,BEALE AFB GRASS VALLEY GA,Unknown/Unidentified,254.67355347
39596,2013,DOOLITTLE,Miscellaneous,40.92420197
39597,2013,GLADDING,Miscellaneous,17.19720268
39598,2013,HAMMONTON,Unknown/Unidentified,8.08412075
39599,2013,MCCOURTNEY,Unknown/Unidentified,24.32616234
39600,2013,MCDANIEL,Smoking,9.20468521
39601,2013,MCGANNEY,Unknown/Unidentified,72.70832062
39602,2013,NELSON,Equipment Use,33.07840347
39603,2013,NICOLAUS WESTLAND,Equipment Use,58.55237961
39604,2013,PFE,Unknown/Unidentified,179.72259521
39605,2013,SIERRA,Railroad,23.5736866
39606,2013,SPENCEVILLE,Unknown/Unidentified,65.92691803
39607,2013,THOUSAND OAKS,Equipment Use,1.88290107
39608,2013,TYLER,Unknown/Unidentified,47.90648651
39609,2013,WALDO,Miscellaneous,22.87773895
39610,2013,CLARKS,Lightning,65.45874023
39611,2013,DRY VALLEY,Playing with Fire,15.15742588
39612,2013,EVANS,Lightning,0.75533521
39613,2013,FLEA,Lightning,39.54398727
39614,2013,HOUGH COMPLEX,Lightning,21.56634521
39615,2013,HUNT,Lightning,20.39139557
39616,2013,JOHNSON,Lightning,90.90901184
39617,2013,KEDDIE,Lightning,20.06105423
39618,2013,RIDGE/HEIGHTS,Lightning,335.95373535
39619,2013,CACTUS,Power Line,17.30027771
39620,2013,HEACOCK,Unknown/Unidentified,40.57020187
39621,2013,JURUPA,Unknown/Unidentified,362.23776245
39622,2013,LIVE OAK,Unknown/Unidentified,72.77747345
39623,2013,REDLANDS,Unknown/Unidentified,168.09771729
39624,2013,RELAY,Unknown/Unidentified,67.45935822
39625,2013,ROSA,Equipment Use,24.74531555
39626,2013,SILVER,Unknown/Unidentified,20308.453125
39627,2013,SMILEY,Miscellaneous,126.64214325
39628,2013,SUMMIT,Unknown/Unidentified,3166.07885742
39629,2013,THOMAS,Vehicle,27.81954193
39630,2013,VAN BUREN,Smoking,7.17344427
39631,2013,VIPER,Miscellaneous,40.46907043
39632,2013,WATER,Miscellaneous,89.70110321
39633,2013,KIRKER,Power Line,478.04382324
39634,2013,MORGAN,Miscellaneous,3107.7265625
39635,2013,CORRAL,Lightning,14.36790276
39636,2013,GIRARD,Lightning,5.95861006
39637,2013,LITTLE,Lightning,8.567073820000001
39638,2013,CLOVER,Arson,8075.77441406
39639,2013,FIDDLERS,Unknown/Unidentified,29.70096207
39640,2013,WARNER 1-1,Lightning,182.43959045
39641,2013,AGER,Equipment Use,7.32713413
39642,2013,COTTONWOOD,Miscellaneous,0.27275658
39643,2013,COTTONWOOD,Equipment Use,49.51718903
39644,2013,ENGLISH,Debris,0.45013461
39645,2013,GRENADA,Unknown/Unidentified,0.09033957
39646,2013,LICHENS,Debris,2.14717484
39647,2013,PERCH,Equipment Use,1.84456789
39648,2013,PIONEER,Equipment Use,0.10906126
39649,2013,TROUT,Lightning,44.57876968
39650,2013,ADELAIDA,Unknown/Unidentified,60.89512253
39651,2013,COTTONTAIL,Unknown/Unidentified,30.2911911
39652,2013,CREEK,Power Line,94.40611267
39653,2013,TORO,Equipment Use,51.07314682
39654,2013,WHITE TAIL,Unknown/Unidentified,9.92619514
39655,2013,ASPEN,Lightning,22937.52148438
39656,2013,CARSTENS,Campfire,1707.61254883
39657,2013,CHIQUITO,Miscellaneous,39.52785492
39658,2013,ANGORA,Lightning,179.39311218
39659,2013,BALD,Miscellaneous,63.62325287
39660,2013,CANE,Lightning,19.64707565
39661,2013,FISH,Lightning,2049.49462891
39662,2013,RIVER,Miscellaneous,439.68493652
39663,2013,SHIRLEY,Lightning,378.61831665
39664,2013,TENANT,Lightning,411.88687134
39665,2013,BUTLER,Arson,22444.86132813
39666,2013,CORRAL,Lightning,12541.41503906
39667,2013,DANCE,Arson,576.68688965
39668,2013,GREEN,Lightning,61.288413999999996
39669,2013,GRIZZLY,Lightning,23.21056366
39670,2013,13,Campfire,10.66218758
39671,2013,GRUB,Campfire,11.73746014
39672,2013,MYSTERY,Lightning,8.42535877
39673,2013,POWER,Campfire,1075.87744141
39674,2013,RIM,Campfire,256175.53125
39675,2013,BRIDGE,Unknown/Unidentified,46.33070374
39676,2013,CLEMENTS,Equipment Use,50.12178421
39677,2013,FARRIS,Unknown/Unidentified,11.35403252
39678,2013,MURPHY,Unknown/Unidentified,154.3737793
39679,2013,SHELTON,Equipment Use,236.68365479
39680,2013,306,Debris,208.38743591
39681,2013,DEER,Miscellaneous,11428.75292969
39682,2013,SALE,Playing with Fire,100.14280701
39683,2013,AMERICAN,Miscellaneous,27430.52148438
39684,2013,BAR,Lightning,15.35902882
39685,2013,BARDSDALE,Unknown/Unidentified,11.81112385
39686,2013,CAMARILLO,Vehicle,1.23531699
39687,2013,CONDOR,Unknown/Unidentified,25.82967186
39688,2013,GOODENOUGH,Power Line,145.23348999
39689,2013,HAPPY CAMP,Power Line,44.7313385
39690,2013,HIDDEN,Arson,37.86338043
39691,2013,SPRINGS,Unknown/Unidentified,24059.85742188
39692,2013,WHEELER,Equipment Use,22.43880272
39693,2013,BUNNELL,Lightning,0.07944366
39694,2013,SPRING PEAK,Lightning,14267.09277344
39695,2014,SAND,Vehicle,4239.27197266
39696,2014,KEOUGH,Unknown/Unidentified,18.15948677
39697,2014,BRIDGES,Unknown/Unidentified,113.41989899
39698,2014,NELSON,Power Line,336.07589722
39699,2014,WEB,Equipment Use,377.85604858
39700,2014,MORGAN,Equipment Use,47.42392731
39701,2014,LAKE,Unknown/Unidentified,102.44233704
39702,2014,SYCAMORE,Unknown/Unidentified,12.41273117
39703,2014,HALL,Arson,24.57085228
39704,2014,BRIDGE,Power Line,17.42052269
39705,2014,HOUSE,Arson,24.68149185
39706,2014,MCCLEAN,Unknown/Unidentified,17.42084312
39707,2014,PECWAN,Unknown/Unidentified,21.1953125
39708,2014,RED,Debris,332.17358398
39709,2014,COPUS,Unknown/Unidentified,12.18606091
39710,2014,WAY,Unknown/Unidentified,3882.42138672
39711,2014,DAY,Lightning,13150.66601563
39712,2014,BLUE (ALK 4-3),Lightning,20.26980972
39713,2014,PIETA,Miscellaneous,13.59726524
39714,2014,NELSON,Unknown/Unidentified,71.98068237
39715,2014,LODGE,Lightning,12533.18359375
39716,2014,SHIMMINS,Equipment Use,26.36864662
39717,2014,SPRING,Unknown/Unidentified,20.7563076
39718,2014,BLACK,Equipment Use,403.206604
39719,2014,BOGART,Unknown/Unidentified,31.47281075
39720,2014,SABINA,Unknown/Unidentified,77.76863861
39721,2014,SANTA,Vehicle,13.35748196
39722,2014,GILLETTE,Unknown/Unidentified,10.03414822
39723,2014,MORONGO,Unknown/Unidentified,19.59998322
39724,2014,BULLY,Vehicle,12658.74121094
39725,2014,OREGON,Vehicle,460.56521606
39726,2014,GULCH,Vehicle,1374.70349121
39727,2014,CASSEL,Miscellaneous,60.36771393
39728,2014,BOLES,Arson,516.29284668
39729,2014,OREGON GULCH,Lightning,35111.24609375
39730,2014,INDIANA,Campfire,10.22690201
39731,2014,TWITCHELL,Power Line,21.94427109
39732,2014,HAIGH FIRE,Debris,111.3319397
39733,2014,HUNTER FIRE,Unknown/Unidentified,690.98199463
39734,2014,VALLEY FIRE,Equipment Use,96.89389801
39735,2014,COURTNEY FIRE,Debris,290.94119263
39736,2014,JUNCTION FIRE,Unknown/Unidentified,612.15563965
39737,2014,BRIDGE FIRE,Vehicle,270.06118774
39738,2014,MIGUELITO,Power Line,631.8137207
39739,2014,ENCINAL,Escaped Prescribed Burn,190.40119934
39740,2014,SAN LUCAS,Escaped Prescribed Burn,55.33625793
39741,2014,MONTICELLO,Unknown/Unidentified,6599.38720703
39742,2014,SARATOGA,Unknown/Unidentified,87.80217743
39743,2014,NORMAN,Unknown/Unidentified,68.17541504
39744,2014,BOTTLE,Unknown/Unidentified,20.53575134
39745,2014,PUTAH,Unknown/Unidentified,11.10120106
39746,2014,31,Unknown/Unidentified,367.99008179
39747,2014,SHADY,Unknown/Unidentified,21.58158112
39748,2014,LAKEVIEW,Unknown/Unidentified,24.13651657
39749,2014,ESPARTO,Unknown/Unidentified,28.56151581
39750,2014,COLBY,Campfire,1951.8927002
39751,2014,TECOLOTE,Miscellaneous,268.8588562
39752,2014,SHOEMAKER,Lightning,190.05844116
39753,2014,VIEWPOINT,Miscellaneous,17.46471786
39754,2014,GUN,Miscellaneous,270.07476807
39755,2014,SILVERADO,Miscellaneous,959.01293945
39756,2014,KING,Arson,97684.546875
39757,2014,IRENE,Lightning,94.21657562
39758,2014,BALL MOUNTAIN,Lightning,24.90845108
39759,2014,JUNE,Equipment Use,45.368080140000004
39760,2014,CASCADE,Campfire,21.70500183
39761,2014,CAMPBELL,Campfire,864.94683838
39762,2014,BALD,Lightning,39752.1953125
39763,2014,EILER,Miscellaneous,31995.21875
39764,2014,HOWARDS,Railroad,44.96092987
39765,2014,DOBIE,Lightning,456.01004028
39766,2014,NORTHERN,Lightning,117.40453339
39767,2014,LAKE,Lightning,58.10083771
39768,2014,DALTON,Lightning,641.46697998
39769,2014,GULCH,Railroad,1397.34887695
39770,2014,GULCH3,Railroad,58.04029846
39771,2014,GULCH4,Railroad,14.74374962
39772,2014,LITTLE,Lightning,100.72451019
39773,2014,MUD,Lightning,14.85616589
39774,2014,CHANCE,Lightning,28.61420059
39775,2014,SHIRLEY,Miscellaneous,2546.16479492
39776,2014,NICOLLS,Miscellaneous,1679.21691895
39777,2014,RANCH,Miscellaneous,69.25115204
39778,2014,SODA,Miscellaneous,1423.23168945
39779,2014,COFFEE,Lightning,6181.77294922
39780,2014,DEER,Lightning,13.46691227
39781,2014,WEST,Miscellaneous,14.30473518
39782,2014,LAKIN,Lightning,17.3345871
39783,2014,RAYS,Lightning,20.83399582
39784,2014,SODA,Debris,10.93429089
39785,2014,FRENCH,Campfire,13831.63867188
39786,2014,BALD ROCK,Miscellaneous,13.86587238
39787,2014,MONTGOMERY,Smoking,78.53194427
39788,2014,WALKER,Miscellaneous,12.36422062
39789,2014,HIRSCHDALE,Miscellaneous,81.86261749
39790,2014,ELEPHANT,Lightning,21.23305321
39791,2014,HARDING,Lightning,63.13339996
39792,2014,EAGLE CANYON,Campfire,10.99211311
39793,2014,LITTLE DEER,Lightning,5499.70654297
39794,2014,BEAVER,Lightning,32493.39648438
39795,2014,LEEF,Lightning,16.63961411
39796,2014,LOG,Lightning,3636.85327148
39797,2014,WHITES,Lightning,33794.4375
39798,2014,JACKSON,Lightning,28.74287605
39799,2014,SUTCLIFFE,Lightning,26.32586479
39800,2014,TIMS,Lightning,13.16799355
39801,2014,THOMPSON,Lightning,16.55261803
39802,2014,KEMPER,Lightning,173.46049499999998
39803,2014,FRYING PAN,Lightning,133177.375
39804,2014,CORCORAN,Unknown/Unidentified,116.95871735
39805,2014,CONWAY,Vehicle,46.143012999999996
39806,2014,BODIE,Lightning,93.04612732
39807,2014,BAILEY,Vehicle,23.4472065
39808,2014,SANDY VALLEY,Unknown/Unidentified,21.24257469
39809,2014,JACUMBA,Vehicle,26.66444778
39810,2014,CONTOUR,Miscellaneous,9.49706078
39811,2014,MINE,Miscellaneous,19.0939827
39812,2014,MALT,Lightning,1062.86401367
39813,2014,COLEMAN,Lightning,15242.86816406
39814,2014,PFE,Arson,7.30495977
39815,2014,BREWER,Unknown/Unidentified,16.12219048
39816,2014,APPLEGATE,Unknown/Unidentified,458.97546387
39817,2014,BREWER,Vehicle,104.18044281
39818,2014,REEDY,Debris,10.98302937
39819,2014,DOGBAR,Unknown/Unidentified,248.07878113
39820,2014,TOMAHAWK- BASILONE COMPLEX,Unknown/Unidentified,5365.31103516
39821,2014,PULGAS-BASILONE COMPLEX,Unknown/Unidentified,15186.14257813
39822,2014,COMBAT-BASILONE COMPLEX,Unknown/Unidentified,1457.18505859
39823,2014,BANNER,Unknown/Unidentified,177.78567505
39824,2014,HIGHWAY,Unknown/Unidentified,441.02835083
39825,2014,BORDER_8,Miscellaneous,12.00289059
39826,2014,WILDCAT_4,Vehicle,24.78454781
39827,2014,BALD HILL 3,Vehicle,210.17712402
39828,2014,COCOS,Unknown/Unidentified,1994.78723145
39829,2014,TRACT 17,Escaped Prescribed Burn,251.61721802
39830,2014,AFTON,Unknown/Unidentified,17.01346207
39831,2013,FREMONT,Unknown/Unidentified,431.19863892
39832,2014,SCHOOL,Miscellaneous,223.77972412
39833,2008,WILDLIFE,Miscellaneous,69.29012299
39834,2013,SANCTUARY,Miscellaneous,24.56811523
39835,2012,TURKEY,Unknown/Unidentified,3.57325697
39836,2012,ALAMO,Unknown/Unidentified,30.27677727
39837,2013,JAMACHA,Playing with Fire,39.51289749
39838,2007,MILLAR,Unknown/Unidentified,13.30211735
39839,2013,MIGUEL,Unknown/Unidentified,44.05412292
39840,2001,165,Unknown/Unidentified,1796.56738281
39841,2010,BALLOON,Arson,223.4276123
39842,2010,WILDLIFE,Arson,8.67576122
39843,2004,PELICAN,Arson,1459.00231934
39844,2008,RIVER,Miscellaneous,573.12145996
39845,2006,WILDLIFE,Lightning,158.07702637
39846,2007,CLEAR,Lightning,25.68177795
39847,2014,LOWER,Equipment Use,12.56238937
39848,2014,PINE  FIRE,Vehicle,117.04553986
39849,2014,BERNARDO,Equipment Use,1331.42578125
39850,2014,POINSETTIA,Unknown/Unidentified,376.94018555
39851,2014,RIVER,Unknown/Unidentified,167.9069519
39852,2014,MONUMENT,Unknown/Unidentified,9.81362915
39853,2014,PERIMERTER,Debris,9.5848856
39854,2014,IOWA,Miscellaneous,14.22953415
39855,2014,HUTTO,Unknown/Unidentified,48.72859192
39856,2014,BUTTS,Unknown/Unidentified,4297.34960938
39857,2007,CANYON,Power Line,3838.89526367
39858,2007,STERLING,Lightning,0.00889611
39859,2007,FRANKLIN,Equipment Use,9.35956573
39860,2007,ROCKY OAKS,Miscellaneous,0.30897462
39861,2007,LAS VIRGENES,Power Line,0.19777429
39862,2007,LATIGO CANYON,Miscellaneous,0.09348453
39863,2007,BALDY RIDGE,Lightning,19.69245148
39864,2007,WILLOW,Lightning,184.82618713
39865,2007,GOLDEN,Unknown/Unidentified,1989.90905762
39866,2007,SCHOOL,Arson,1.00004184
39867,2007,WILLIAMS,Arson,9.99759102
39868,2007,DEER CREEK,Vehicle,0.06526374
39869,2007,SANDSTONE,Vehicle,0.14092192
39870,2007,MALIBU,Smoking,37.15744019
39871,2007,FOOTHILL,Unknown/Unidentified,55.62036896
39872,2007,LATIGO,Equipment Use,0.19776396
39873,2007,TUNNEL,Miscellaneous,0.25025311
39874,2007,CREEK,Miscellaneous,1.00260401
39875,2007,GRANT,Lightning,13.35142422
39876,2007,BABCOCK,Lightning,263.43313599
39877,2007,BALD WFU,Lightning,331.62469482
39878,2007,BALD WF,Lightning,78.59174347
39879,2007,JACK WFU,Lightning,23.63370132
39880,2007,DEVIL,Lightning,239.26077271
39881,2007,JACK WF,Lightning,1106.24755859
39882,2005,KINGSTON 2,Lightning,590.67480469
39883,2005,BARBER,Lightning,71.39038086
39884,2005,HALLORAN,Lightning,981.31628418
39885,2005,KINGSTON 3,Lightning,609.9161377
39886,2005,KINGSTON,Lightning,3334.85791016
39887,2002,LOWER GANNS,Unknown/Unidentified,18.95072365
39888,2005,COMB,Lightning,9756.46679688
39889,2005,EAST CREEK,Lightning,2.40191174
39890,2005,CABIN,Lightning,14.60134411
39891,2005,HORSESHOE,Lightning,1526.72973633
39892,2005,PROSPECT PEAK,Escaped Prescribed Burn,97.99861908
39893,2005,BACKDOOR,Unknown/Unidentified,81.27314758
39894,2005,HARDEN WFU,Lightning,83.65077972
39895,2005,ECHO WFU,Lightning,133.16178894
39896,2005,CRYSTAL WFU,Lightning,104.70964813
39897,2005,BUENA VISTA WFU,Lightning,120.9777832
39898,2005,WAPAMA WFU,Lightning,1057.31945801
39899,2005,LAUEREL WFU,Lightning,477.19104004
39900,2004,SMOKEY WFU,Lightning,26.81559944
39901,2004,MEADOW WFU,Lightning,5031.15673828
39902,1949,Unnamed,Lightning,44.5058136
39903,1991,SILLIMANCR,Lightning,62.97952271
39904,1982,Unnamed,Lightning,110.61475372
39905,1991,WILLIAMS RIDGE WE,Unknown/Unidentified,38.11596298
39906,1968,POOPENAUT,Miscellaneous,1104.96594238
39907,1968,UNION POINT,Miscellaneous,168.3914032
39908,1968,PAYCHECK,Lightning,21.86625481
39909,1956,Unnamed,Lightning,8.94592285
